DATE,FCCFFI232.PV,FCCFPC175.MV,FCCFPC175.PV,FCCGAI008.PV,FCCGDI501AM.PV,FCCGDI501M.PV,FCCGDI502AM.PV,FCCGDI502M.PV,FCCGFC014.MV,FCCGFC014.PV,FCCGFC028.MV,FCCGFC028.PV,FCCGFC030.PV,FCCGFI004.PV,FCCGHI020.PV,FCCGKP501M.PV,FCCGLC040.PV,FCCGLC501.MV,FCCGLC501.PV,FCCGLI015.PV,FCCGLI510.PV,FCCGPC039.PV,FCCGPDI510.PV,FCCGPI009.PV,FCCGPI022.PV,FCCGPI023.PV,FCCGPI025.PV,FCCGPI501.PV,FCCGPI503.PV,FCCGPI504.PV,FCCGPI505.PV,FCCGPI508.PV,FCCGPI509.PV,FCCGPI511.PV,FCCGPI512.PV,FCCGTI012.PV,FCCGTI037.PV,FCCGTI501M.PV,FCCGTI502M.PV,FCCGTI503M.PV,FCCGTI504M.PV,FCCGTI505AM.PV,FCCGTI505M.PV,FCCGTI506M.PV,FCCGTI507M.PV,FCCGTI508M.PV,FCCGTI509M.PV,FCCGTI510M.PV,FCCGTI511M.PV,FCCGTI512M.PV,FCCGTI513M.PV,FCCGTI514M.PV,FCCGTI518M.PV,FCCGTI521M.PV,FCCGTI522M.PV,FCCGTI523M.PV,FCCGTI528.PV,FCCGTI528M.PV,FCCGTI529M.PV,FCCGYI501M.PV,FCCGYI502.PV,FCCGYI502M.PV,FCCGYI503.PV,FCCGYI503M.PV,FCCGYI504.PV,FCCGYI504M.PV,FCCGYI505.PV,FCCGYI505M.PV,FCCGYI506.PV,FCCGYI506M.PV,FCCGYI507M.PV,FCCGYI508.PV,FCCGYI508M.PV,FCCAGPI604_P.PV,FCCGFI600.PV
10/5/19 20:30,2604.649,81,1.55,0.6,0.132275,0.143605,-0.000606519,0.071064,99.951,647.37,100,392.7,174.931,151.3,61.7,10573.5,39.1998,19.6,60.3,-1.1,65.6,5.437,6697.4,7.566,6,5.4,13.1,10.7,2.3,10.2,16.8,-0.835343,-0.1,3.2,2.5,59.6,45.5,45.9819,67.9742,50.5314,0,49.9814,0,59.9776,75.9708,60.9752,60.9752,71.9713,69.9739,50.9789,50.9789,52.9786,102.992,102.992,43.5512,45.0162,315.2,314.979,60.4895,27.9813,35.43,35.22,32.8,32.6301,40.4,40.293,24.6,24.4628,25.9,25.7403,14.2089,14.3088,14.2223,,
10/5/19 20:35,2604.435,80.9,1.55,0.6,0.132303,0.143553,-0.000606519,0.0710772,99.951,647.53,100,392.9,174.777,151.1,61.5,10571,40.7994,21.3,59.8,-1,65.7,5.436,6698.2,7.577,6,5.4,13.1,10.7,2.3,10.2,16.8,-0.833899,-0.1,3.2,2.5,59.7,45.5,45.9819,67.9742,49.9814,0,49.9814,0,59.9776,75.9708,60.9752,60.9752,71.9713,69.9739,50.9789,50.9789,52.9786,102.991,102.936,43.0544,45.4849,315,314.979,60.9939,27.9497,35.41,35.2408,32.8,32.6457,40.5,40.3412,24.6,24.4297,25.92,25.7353,14.1856,14.2941,14.1709,,
10/5/19 20:40,2608.255,80.8,1.55,0.6,0.132014,0.143047,-0.000606519,0.0711743,99.951,644.02,100,391.1,174.484,150.4,61.3,10563.8,39.1406,19.2,60.2,-1.1,65.6,5.434,6691.3,7.525,6,5.4,13.1,10.7,2.3,10.2,16.7,-0.835841,-0.1,3.2,2.5,59.5,45.4,45.9819,67.9742,49.9814,0,49.9814,0,59.9776,75.9708,60.328,60.9752,71.3722,69.5248,50.9789,50.9789,52.9786,102.992,102.063,43.7758,45.9404,315,314.979,60.371,27.9345,35.37,35.1592,32.8,32.6026,40.4,40.2975,24.4,24.2299,25.6,25.4423,14.0392,14.038,13.9628,,
10/5/19 20:45,2609.96,81,1.55,0.6,0.131641,0.142341,-0.000606519,0.0710954,99.951,646.77,100,392.3,174.671,150.4,61.5,10572,40.9032,21.5,59.9,-1.1,65.5,5.438,6706,7.564,6,5.4,13.1,10.7,2.3,10.1,16.7,-0.836174,-0.1,3.2,2.5,59.4,45.4,45.9819,67.9742,49.9814,0,49.9814,0,59.9776,75.9708,59.9776,60.9752,71.9162,69.8692,50.9789,50.9789,51.9788,102.144,102.281,43.6025,45.0464,315.2,315.143,60.156,27.968,35.39,35.1921,32.8,32.6239,40.4,40.2842,24.6,24.4205,25.78,25.6332,14.1072,14.1982,14.0721,,
10/5/19 20:50,2607.985,81,1.55,0.6,0.13215,0.142763,-0.000606519,0.0711077,99.951,648.59,100,392.9,174.231,151.8,61.6,10575.5,39.106,19.4,60,-1.1,65.5,5.436,6691.6,7.584,6,5.4,13.1,10.7,2.3,10.2,16.7,-0.836372,-0.1,3.2,2.5,59.4,45.4,45.9819,67.9742,49.9814,0,49.9814,0,59.9776,75.9708,59.9776,60.9752,70.9785,68.9796,50.9789,50.9789,51.9788,102.422,102.77,43.357,45.8615,315.5,315.975,60.3234,27.9663,35.42,35.2358,32.8,32.6162,40.4,40.2759,24.5,24.3404,25.62,25.4466,14.0751,14.206,14.069,,
10/5/19 20:55,2606.316,80.9,1.55,0.6,0.13284,0.143361,-0.000606519,0.0711768,99.951,644.73,100,392.2,175.403,150.5,61.4,10568.6,40.7983,21.3,60.1,-1.1,65.5,5.436,6707.6,7.557,6,5.4,13.1,10.7,2.3,10.2,16.7,-0.835364,-0.1,3.2,2.5,59.5,45.5,45.9819,67.9742,49.9814,0,49.9814,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,50.9789,50.9789,51.9788,102.937,102.741,43.9963,45.9404,315.7,315.978,60.5456,27.9712,35.47,35.2874,32.8,32.6453,40.4,40.279,24.9,24.7227,26,25.8264,14.4572,14.6604,14.5549,,
10/5/19 21:00,2608.568,81,1.55,0.6,0.13249,0.142995,-0.000606519,0.0711066,99.951,644.35,100,392.3,175.239,149.4,61.6,10575.5,39.1881,19.7,59.8,-1,65.5,5.44,6688.1,7.556,6,5.4,13.1,10.7,2.3,10.2,16.7,-0.835338,-0.1,3.2,2.5,59.6,45.4,45.9819,67.9742,49.9814,0,49.8763,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,50.9789,50.9789,51.9788,102.528,102.992,43.7489,45.2095,315.7,315.978,60.3329,28.015,35.37,35.2174,32.7,32.5637,40.3,40.2155,24.6,24.4722,25.85,25.6765,14.1885,14.2927,14.1793,,
10/5/19 21:05,2601.776,81,1.55,0.6,0.131831,0.142381,-0.000606519,0.0709207,99.951,647.09,100,393.5,174.546,149.5,61.7,10580.4,40.8755,20.3,60.3,-1.1,65.4,5.44,6706.3,7.579,6,5.4,13.1,10.7,2.3,10.2,16.6,-0.835736,-0.1,3.2,2.5,59.5,45.4,45.9819,67.9742,49.9814,0,48.9882,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,50.9789,50.9789,51.9788,102.977,102.992,43.1619,45.9885,316,315.978,60.5448,27.9811,35.48,35.296,32.7,32.5674,40.4,40.3144,24,23.8037,25.27,25.1156,13.8094,13.7658,13.628,,
10/5/19 21:10,2600.141,80.8,1.55,0.6,0.131612,0.142184,-0.000606519,0.070944,99.951,641.37,100,390.8,175.284,148.9,61.2,10564.5,39.0912,20.6,59.7,-1.1,65.4,5.433,6694,7.494,6,5.4,13.1,10.7,2.3,10.2,16.6,-0.837646,-0.1,3.2,2.5,59.3,45.4,45.9819,67.3748,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,50.133,50.9789,51.9788,102.943,102.262,43.0903,45.8561,316.2,315.978,59.9945,27.9872,35.47,35.2804,32.8,32.6291,40.4,40.3228,23.8,23.6322,25.08,24.9222,13.6984,13.626,13.5046,,
10/5/19 21:15,2595.456,80.8,1.55,0.6,0.132135,0.142611,-0.000606519,0.0708483,99.951,640.8,100,390.4,175.365,149.1,61.3,10564,40.913,19.4,60.3,-1.1,65.3,5.436,6702.8,7.508,6,5.4,13.1,10.7,2.3,10.1,16.6,-0.835288,-0.1,3.2,2.5,59.4,45.2,45.9819,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.9789,51.9788,102.302,101.992,42.997,45.2182,316.3,316.261,60.4426,28.0319,35.37,35.1783,32.7,32.5876,40.3,40.2337,23.7,23.5666,24.97,24.8144,13.6301,13.5214,13.4227,,
10/5/19 21:20,2598.433,80.8,1.55,0.6,0.13226,0.142735,-0.000606519,0.0710201,99.951,640.02,100,390.1,175.643,150.1,61.1,10555.6,39.1356,21.3,59.8,-1.1,65.3,5.434,6705.9,7.504,6,5.4,13.1,10.7,2.3,10.2,16.6,-0.833504,-0.1,3.2,2.5,59.6,45.3,45.9819,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.9789,51.9788,101.992,102.075,42.997,44.9958,316.3,316.529,60.9939,27.9694,35.41,35.2283,32.8,32.6386,40.5,40.3469,23.7,23.532,24.92,24.7549,13.6197,13.4936,13.3666,,
10/5/19 21:25,2599.419,80.7,1.55,0.6,0.132432,0.142793,-0.000606519,0.0710218,99.951,637.79,100,389.3,175.647,148.6,60.9,10553,40.8068,19,60.1,-1.1,65.3,5.432,6697.9,7.466,6,5.4,13.1,10.7,2.3,10.2,16.7,-0.834493,-0.1,3.2,2.5,59.6,45.2,45.5338,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.9789,51.9788,101.992,102.141,42.997,44.9958,316.3,315.978,60.9426,28.0202,35.41,35.2169,32.8,32.6196,40.4,40.2717,23.7,23.5244,24.88,24.7272,13.6271,13.5055,13.3811,,
10/5/19 21:30,2599.307,80.6,1.55,0.6,0.132644,0.143003,-0.000606519,0.0710823,99.951,634.86,100,387.6,175.283,147.8,60.7,10541.6,39.1362,21.1,60.1,-1.1,65.3,5.432,6707.2,7.427,6,5.4,13.1,10.8,2.3,10.2,16.7,-0.834462,-0.1,3.2,2.5,59.5,45.1,44.9821,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.7677,51.9788,101.992,101.992,42.997,44.9958,316.2,315.978,60.4458,27.9709,35.38,35.2003,32.8,32.6579,40.4,40.3238,23.6,23.5254,24.95,24.7735,13.651,13.4929,13.3853,,
10/5/19 21:35,2599.647,80.5,1.55,0.6,0.132423,0.142857,-0.000606519,0.071027,99.951,635.36,100,387.8,174.865,148.4,60.7,10543.5,40.8623,19.7,59.8,-1.1,65.3,5.431,6696.1,7.433,6,5.4,13.1,10.7,2.3,10.2,16.7,-0.834092,-0.1,3.2,2.5,59.5,45.1,44.9821,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.0544,51.9788,101.992,101.992,42.997,44.9958,316.2,315.978,60.9824,27.9637,35.49,35.2988,32.8,32.656,40.5,40.3753,23.7,23.5585,24.95,24.7864,13.6575,13.4968,13.3753,,
10/5/19 21:40,2599.671,80.6,1.55,0.7,0.132711,0.143081,-0.000606519,0.0711441,99.951,633.93,100,387.7,174.714,149,60.8,10548.8,39.086,19.9,60.3,-1.1,65.2,5.429,6704.9,7.43,6,5.4,13.1,10.7,2.3,10.2,16.7,-0.83387,-0.1,3.2,2.5,59.6,45.1,44.9821,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.0024,51.9788,101.992,101.992,42.997,44.9958,316.3,316.073,60.9939,27.9968,35.32,35.1401,32.8,32.6144,40.4,40.3247,23.7,23.5998,24.96,24.8001,13.6722,13.55,13.4612,,
10/5/19 21:45,2601.292,80.8,1.55,0.7,0.132935,0.143372,-0.000606519,0.0711442,99.951,633.33,100,388.2,174.866,147.7,61.1,10556,40.8573,20.9,59.7,-1.1,65.2,5.433,6708.2,7.439,6,5.4,13.1,10.7,2.3,10.2,16.7,-0.833475,-0.1,3.2,2.5,59.7,45,44.9821,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.4444,51.9788,102.006,101.992,42.997,44.9958,316.5,316.037,60.939,28.0414,35.24,35.0328,32.7,32.5782,40.4,40.2731,23.8,23.7175,25.02,24.8664,13.6894,13.5945,13.4781,,
10/5/19 21:50,2599.999,80.7,1.55,0.7,0.132784,0.143286,-0.000606519,0.0712047,99.951,633.62,100,387.8,174.7,149,61,10552.1,39.2227,19.2,60.1,-1,65.1,5.431,6696.2,7.429,6,5.4,13.1,10.8,2.4,10.2,16.8,-0.833981,-0.1,3.2,2.5,59.6,45,44.9821,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.8386,51.9788,102.03,101.992,42.997,44.9958,316.6,316.816,60.0012,27.9902,35.37,35.2089,32.8,32.6305,40.4,40.3178,23.9,23.7859,25.08,24.9386,13.6907,13.6201,13.5056,,
10/5/19 21:55,2604.525,80.7,1.55,0.7,0.132642,0.143182,-0.000606519,0.0711389,99.951,634.74,100,388,174.778,148.5,60.9,10549.9,40.8037,21.1,60,-1.1,65.2,5.428,6716.1,7.418,6,5.4,13.1,10.8,2.3,10.2,16.8,-0.835066,-0.1,3.2,2.5,59.5,45,44.9821,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.9789,51.9788,101.992,101.992,42.997,44.9958,316.7,316.905,59.9945,27.9907,35.38,35.1815,32.8,32.6071,40.4,40.3245,24,23.8668,25.17,25.0078,13.7558,13.6608,13.5364,,
10/5/19 22:00,2603.668,80.6,1.55,0.7,0.13303,0.143493,-0.000606519,0.0712896,99.951,631.09,100,386.3,174.726,147.4,60.7,10541.6,39.2175,19.8,59.8,-1.1,65.1,5.426,6696.6,7.381,6,5.4,13.1,10.7,2.3,10.2,16.8,-0.8347,-0.1,3.2,2.5,59.4,44.9,44.9821,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.9789,51.9788,101.992,101.992,42.997,44.9958,316.8,316.977,59.9945,27.9818,35.27,35.0999,32.8,32.6296,40.5,40.3626,24,23.9014,25.23,25.0754,13.7745,13.6735,13.5514,,
10/5/19 22:05,2606.104,80.7,1.55,0.7,0.132987,0.143516,-0.000606519,0.0712278,99.951,631.96,100,387.2,174.994,148.9,61,10552.9,40.7155,20.2,60.2,-1.1,65.2,5.428,6717.3,7.408,6,5.4,13.1,10.7,2.3,10.2,16.8,-0.833605,-0.1,3.2,2.5,59.5,44.8,44.9821,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.9789,51.9788,101.992,101.992,42.997,44.9958,316.9,316.977,60.4018,28.0032,35.31,35.1019,32.8,32.6034,40.4,40.3077,24.1,24.0008,25.33,25.1766,13.8146,13.7112,13.6136,,
10/5/19 22:10,2608.063,80.8,1.55,0.7,0.133063,0.143591,-0.000606519,0.0712518,99.951,635.17,100,388.3,174.669,148.9,61.2,10561.6,39.2999,20.9,59.8,-1.1,65.2,5.43,6698.1,7.445,6,5.4,13.1,10.7,2.3,10.2,16.8,-0.8343,-0.1,3.2,2.5,59.5,44.8,44.9877,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.9789,51.9788,101.992,101.992,42.997,44.9958,317.1,316.977,60.4576,28.0569,35.22,35.0601,32.7,32.5085,40.3,40.2068,24.2,24.0994,25.44,25.2982,13.8718,13.8383,13.7446,,
10/5/19 22:15,2606.606,80.6,1.55,0.7,0.133016,0.143529,-0.000606519,0.0713593,99.951,631.94,100,387,174.483,148.1,60.8,10548.4,40.5851,19.5,60.2,-1,65.1,5.427,6692,7.391,6,5.4,13.1,10.6,2.3,10.1,16.7,-0.836062,-0.1,3.2,2.5,59.3,44.8,44.9891,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.9789,51.9788,101.992,101.992,42.997,44.9958,317.3,316.977,59.9945,28.053,35.24,35.023,32.7,32.5708,40.3,40.2204,24.4,24.252,25.55,25.3978,13.9096,13.8905,13.7979,,
10/5/19 22:20,2604.278,80.6,1.55,0.7,0.133368,0.143773,-0.000606519,0.0713251,99.951,632.16,100,387.1,175.454,147.4,60.8,10552,39.4153,21.4,59.9,-1,65.1,5.43,6702.4,7.407,6,5.4,13.1,10.6,2.3,10.1,16.7,-0.834659,-0.1,3.2,2.5,59.3,44.7,45.4266,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.9789,51.9788,101.992,101.992,42.997,44.9958,317.3,316.977,60.0337,28.0169,35.31,35.1061,32.8,32.5916,40.4,40.2143,24.5,24.3701,25.61,25.4625,13.9911,14.0414,13.9394,,
10/5/19 22:25,2604.782,80.7,1.55,0.7,0.13348,0.143916,-0.000606519,0.0711569,99.951,635.66,100,388.6,175.354,148.7,61,10555.4,40.5751,19.8,59.9,-1,65.1,5.432,6695.5,7.447,6,5.4,13.1,10.6,2.3,10.1,16.8,-0.833645,-0.1,3.2,2.5,59.5,44.8,45.9819,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.9789,51.9788,101.992,101.992,42.997,44.9958,317.5,316.977,60.2518,27.9804,35.38,35.1788,32.8,32.6052,40.3,40.2451,24.7,24.5308,25.81,25.6453,14.0999,14.2082,14.086,,
10/5/19 22:30,2611.128,80.8,1.55,0.7,0.133185,0.143701,-0.000606519,0.0712352,99.951,637.35,100,389.5,175.506,148.9,61.3,10566.8,39.5233,20.6,60.2,-1.1,65.1,5.435,6706.7,7.463,6,5.4,13.1,10.6,2.3,10.1,16.8,-0.834758,-0.1,3.2,2.5,59.4,44.9,45.9819,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.9789,51.9788,101.992,101.992,42.997,44.9958,317.6,317.125,59.9945,28.0267,35.44,35.2245,32.7,32.5807,40.3,40.2206,24.7,24.5331,25.85,25.6895,14.0776,14.2115,14.0912,,
10/5/19 22:35,2609.347,80.9,1.55,0.7,0.133394,0.143887,-0.000606519,0.0712836,99.951,637.85,100,389.7,174.877,146.1,61.3,10567.3,40.5353,20.7,59.8,-1,65.1,5.436,6693.9,7.465,6,5.4,13.1,10.6,2.3,10,16.8,-0.835412,-0.1,3.2,2.5,59.3,44.9,45.9819,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.9789,51.9788,101.992,101.992,42.997,44.9958,317.8,317.733,59.9945,28.0734,35.26,35.1019,32.7,32.509,40.2,40.1274,24.5,24.3737,25.71,25.5474,14.0265,14.1167,14.0232,,
10/5/19 22:40,2609.938,81,1.55,0.8,0.133501,0.144093,-0.000606519,0.0713775,99.951,641.19,100,391,175.031,148.1,61.6,10577.1,39.5871,19.7,60.2,-1.1,65,5.438,6702,7.516,6,5.4,13.1,10.6,2.3,10.1,16.8,-0.833777,-0.1,3.2,2.5,59.5,45,45.9819,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.9789,51.9788,101.992,101.992,42.997,44.9958,317.7,317.243,59.9945,28.0246,35.46,35.2717,32.7,32.5634,40.3,40.1982,24.5,24.4143,25.73,25.57,14.171,14.3487,14.239,,
10/5/19 22:45,2600.937,80.8,1.55,0.8,0.133602,0.144258,-0.000606519,0.0715446,99.951,638.71,100,389.8,175.755,148.5,61.2,10566,40.409,21.2,59.9,-1.1,65,5.432,6710.7,7.471,6,5.4,13.1,10.6,2.3,10.1,16.8,-0.834032,-0.1,3.2,2.5,59.5,45.1,45.9819,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.9789,51.9788,101.992,101.992,42.997,44.9958,317.3,316.977,59.9945,28.0469,35.33,35.1568,32.7,32.5644,40.2,40.1257,24.8,24.6371,25.96,25.7976,14.1999,14.2903,14.2021,,
10/5/19 22:50,2608.095,80.6,1.55,0.8,0.133802,0.144356,-0.000606519,0.0716658,99.951,634.27,100,387.2,175.805,147,60.7,10546,39.5613,19.5,60,-1.1,65,5.427,6692.3,7.409,6,5.4,13.1,10.6,2.3,10.1,16.9,-0.834361,-0.1,3.2,2.5,59.5,45,45.9819,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.9789,51.9788,101.992,101.992,42.997,44.9958,316.9,316.543,59.9945,28.0477,35.05,34.8822,32.8,32.5964,40.3,40.1555,24.5,24.3408,25.65,25.5029,13.9993,14.0076,13.8754,,
10/5/19 22:55,2602.981,80.5,1.55,0.8,0.133807,0.14441,-0.000606519,0.0716466,99.951,632.99,100,387.2,175.145,147.2,60.6,10538.8,40.3581,21.1,60.1,-1.1,65,5.429,6715.9,7.399,6,5.4,13.1,10.6,2.3,10.1,16.9,-0.833752,-0.1,3.2,2.5,59.5,45,45.9819,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.9789,51.9788,101.992,101.992,42.997,44.9958,316.5,315.978,59.9945,28.0169,35.3,35.1119,32.8,32.6429,40.3,40.2076,24.5,24.3934,25.63,25.4649,14.1435,14.2844,14.1699,,
10/5/19 23:00,2600.319,80.5,1.55,0.8,0.133722,0.144429,-0.000606519,0.0716944,99.951,633.38,100,387.1,175.106,148.4,60.6,10540,39.6862,19.9,59.8,-1.1,65,5.428,6699.6,7.411,6,5.4,13.1,10.6,2.3,10.1,16.8,-0.832877,-0.1,3.2,2.5,59.6,45,45.9819,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.9789,51.9788,101.992,101.992,42.997,44.9958,316.3,315.978,59.9945,27.961,35.34,35.1723,32.8,32.6583,40.4,40.2856,24.8,24.6703,25.94,25.7936,14.2718,14.3737,14.2862,,
10/5/19 23:05,2598.706,80.6,1.55,0.8,0.133611,0.144203,-0.000606519,0.0716399,99.951,633.19,100,387.5,174.567,147.3,60.7,10542.1,40.2661,20.3,60.2,-1.2,64.9,5.431,6718.4,7.423,6,5.4,13.1,10.6,2.3,10,16.8,-0.83219,-0.1,3.2,2.5,59.7,45,45.9819,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.9789,51.9788,101.992,101.992,42.997,44.9958,316.1,315.978,59.9945,28.0438,35.18,35.0032,32.8,32.6392,40.3,40.2235,24.5,24.4132,25.74,25.6064,14.0396,13.9854,13.8957,,
10/5/19 23:10,2596.405,80.4,1.55,0.8,0.133283,0.143908,-0.000606519,0.0717084,99.951,632.28,100,386.3,175.044,147.8,60.4,10534.6,39.8091,20.4,59.7,-1.1,64.9,5.427,6717,7.403,6,5.4,13.1,10.6,2.3,10,16.7,-0.832367,-0.1,3.2,2.5,59.7,44.9,45.9819,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.9789,51.9788,101.992,101.992,42.997,44.9958,315.8,315.56,59.9945,27.9676,35.41,35.2008,32.8,32.6717,40.4,40.2745,24.1,23.9224,25.25,25.1091,13.7254,13.5809,13.4514,,
10/5/19 23:15,2600.789,80.4,1.55,0.8,0.133186,0.143803,-0.000606519,0.0716503,99.951,630.73,100,386.1,174.248,146.7,60.4,10534.1,39.9962,19.6,60.3,-1.2,64.9,5.428,6718.6,7.383,6,5.4,13.1,10.6,2.3,10,16.7,-0.833669,-0.1,3.2,2.5,59.6,44.9,45.9819,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.9789,51.9788,101.992,101.992,42.7685,44.9958,315.6,314.979,59.9945,28.0191,35.28,35.1138,32.8,32.6566,40.4,40.2397,23.8,23.706,25.07,24.9182,13.6037,13.4158,13.2978,,
10/5/19 23:20,2600.077,80.6,1.55,0.8,0.133093,0.143634,-0.000606519,0.0715928,99.951,630.32,100,386,174.376,148,60.7,10542.4,40.0945,21.1,59.8,-1.1,65,5.43,6719.3,7.392,6,5.4,13.1,10.5,2.3,10,16.8,-0.833646,-0.1,3.2,2.5,59.5,44.9,45.9819,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.9789,51.9788,101.992,101.992,42.9669,44.9958,315.4,314.979,60.0356,28.0544,35.21,35.0511,32.8,32.6154,40.4,40.2448,23.9,23.7727,25.14,24.9822,13.6472,13.5023,13.3879,,
10/5/19 23:25,2599.094,80.6,1.55,0.8,0.13318,0.143785,-0.000606519,0.0715022,99.951,630.98,100,386.7,175.308,148,60.8,10543.8,39.7561,19.2,60.2,-1.2,64.9,5.429,6709.6,7.405,6,5.4,13.1,10.6,2.3,10,16.8,-0.832832,-0.1,3.2,2.5,59.7,44.9,45.9819,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.9789,51.9788,101.992,101.992,42.997,44.9958,315.2,314.979,60.1038,28.0049,35.3,35.1577,32.8,32.6441,40.4,40.2623,23.9,23.7702,25.15,24.9881,13.6486,13.48,13.3639,,
10/5/19 23:30,2610.049,80.5,1.55,0.8,0.13298,0.143611,-0.000606519,0.0715097,99.951,628.94,100,385.3,174.666,147.8,60.5,10537.1,40.2448,21.3,59.9,-1.2,64.9,5.425,6722.9,7.37,6,5.4,13.1,10.5,2.3,10,16.8,-0.833367,-0.1,3.2,2.5,59.6,44.9,45.9819,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.9789,51.9788,101.992,101.992,42.997,44.9958,315.2,314.979,59.9945,27.9693,35.47,35.3151,32.9,32.7095,40.5,40.3481,23.9,23.7219,25.04,24.8659,13.5807,13.3758,13.2543,,
10/5/19 23:35,2608.918,80.5,1.55,0.8,0.1334,0.143937,-0.000606519,0.0714204,99.951,627.85,100,385.2,174.913,147.7,60.6,10539.3,39.6445,19.4,59.9,-1.2,64.9,5.427,6702.4,7.371,6,5.4,13.1,10.5,2.3,10,16.8,-0.83261,-0.1,3.2,2.5,59.6,44.8,45.9819,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.9789,51.9788,101.992,101.992,42.997,44.9958,315.3,314.979,59.9945,28.0293,35.29,35.1057,32.8,32.673,40.4,40.2568,23.9,23.8082,25.08,24.9379,13.6001,13.4199,13.3182,,
10/5/19 23:40,2612.62,80.5,1.55,0.8,0.133908,0.144419,-0.000606519,0.0715617,99.951,627.01,100,384.4,175.412,147.2,60.5,10533.6,40.479,20.9,60.1,-1.2,64.8,5.426,6724.2,7.364,6,5.4,13.1,10.5,2.3,10,16.8,-0.831924,-0.1,3.2,2.5,59.6,44.7,45.9399,66.9743,49.9814,0,48.9815,0,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,49.9814,50.9789,51.9788,101.992,101.992,42.997,44.941,315.6,314.984,59.9945,27.9516,35.37,35.1883,32.9,32.6852,40.4,40.3046,24.2,24.0664,25.33,25.1838,13.8168,13.7753,13.664,,
