FCCFFI232.PV,FCCFPC175.MV,FCCFPC175.PV,FCCGAI008.PV,FCCGDI501AM.PV,FCCGDI501M.PV,FCCGDI502M.PV,FCCGFC014.PV,FCCGFC028.MV,FCCGFC028.PV,FCCGFC030.PV,FCCGFI004.PV,FCCGLC040.PV,FCCGLC501.MV,FCCGLC501.PV,FCCGLI015.PV,FCCGPC039.PV,FCCGPDI510.PV,FCCGPI022.PV,FCCGPI023.PV,FCCGPI025.PV,FCCGPI501.PV,FCCGPI505.PV,FCCGPI508.PV,FCCGPI509.PV,FCCGPI511.PV,FCCGPI512.PV,FCCGTI012.PV,FCCGTI037.PV,FCCGTI501M.PV,FCCGTI502M.PV,FCCGTI503M.PV,FCCGTI505AM.PV,FCCGTI506M.PV,FCCGTI507M.PV,FCCGTI508M.PV,FCCGTI509M.PV,FCCGTI510M.PV,FCCGTI511M.PV,FCCGTI514M.PV,FCCGTI518M.PV,FCCGTI521M.PV,FCCGTI522M.PV,FCCGTI528.PV,FCCGTI529M.PV,FCCGYI501M.PV,FCCGYI502.PV,FCCGYI503.PV,FCCGYI504.PV,FCCGYI505.PV,FCCGYI507M.PV,FCCGYI508.PV
2608.255,80.8,1.55,0.6,0.132014,0.143047,0.0711743,644.02,100,391.1,174.484,150.4,39.1406,19.2,60.2,-1.1,5.434,6691.3,6,5.4,13.1,10.7,16.7,-0.835841,-0.1,3.2,2.5,59.5,45.4,45.9819,67.9742,49.9814,49.9814,59.9776,75.9708,60.328,60.9752,71.3722,69.5248,52.9786,102.992,102.063,43.7758,315,60.371,27.9345,35.37,32.8,40.4,24.4,14.0392,14.038
2609.96,81,1.55,0.6,0.131641,0.142341,0.0710954,646.77,100,392.3,174.671,150.4,40.9032,21.5,59.9,-1.1,5.438,6706,6,5.4,13.1,10.7,16.7,-0.836174,-0.1,3.2,2.5,59.4,45.4,45.9819,67.9742,49.9814,49.9814,59.9776,75.9708,59.9776,60.9752,71.9162,69.8692,51.9788,102.144,102.281,43.6025,315.2,60.156,27.968,35.39,32.8,40.4,24.6,14.1072,14.1982
2607.985,81,1.55,0.6,0.13215,0.142763,0.0711077,648.59,100,392.9,174.231,151.8,39.106,19.4,60,-1.1,5.436,6691.6,6,5.4,13.1,10.7,16.7,-0.836372,-0.1,3.2,2.5,59.4,45.4,45.9819,67.9742,49.9814,49.9814,59.9776,75.9708,59.9776,60.9752,70.9785,68.9796,51.9788,102.422,102.77,43.357,315.5,60.3234,27.9663,35.42,32.8,40.4,24.5,14.0751,14.206
2606.316,80.9,1.55,0.6,0.13284,0.143361,0.0711768,644.73,100,392.2,175.403,150.5,40.7983,21.3,60.1,-1.1,5.436,6707.6,6,5.4,13.1,10.7,16.7,-0.835364,-0.1,3.2,2.5,59.5,45.5,45.9819,67.9742,49.9814,49.9814,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,102.937,102.741,43.9963,315.7,60.5456,27.9712,35.47,32.8,40.4,24.9,14.4572,14.6604
2608.568,81,1.55,0.6,0.13249,0.142995,0.0711066,644.35,100,392.3,175.239,149.4,39.1881,19.7,59.8,-1,5.44,6688.1,6,5.4,13.1,10.7,16.7,-0.835338,-0.1,3.2,2.5,59.6,45.4,45.9819,67.9742,49.9814,49.8763,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,102.528,102.992,43.7489,315.7,60.3329,28.015,35.37,32.7,40.3,24.6,14.1885,14.2927
2601.776,81,1.55,0.6,0.131831,0.142381,0.0709207,647.09,100,393.5,174.546,149.5,40.8755,20.3,60.3,-1.1,5.44,6706.3,6,5.4,13.1,10.7,16.6,-0.835736,-0.1,3.2,2.5,59.5,45.4,45.9819,67.9742,49.9814,48.9882,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,102.977,102.992,43.1619,316,60.5448,27.9811,35.48,32.7,40.4,24,13.8094,13.7658
2600.141,80.8,1.55,0.6,0.131612,0.142184,0.070944,641.37,100,390.8,175.284,148.9,39.0912,20.6,59.7,-1.1,5.433,6694,6,5.4,13.1,10.7,16.6,-0.837646,-0.1,3.2,2.5,59.3,45.4,45.9819,67.3748,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,102.943,102.262,43.0903,316.2,59.9945,27.9872,35.47,32.8,40.4,23.8,13.6984,13.626
2595.456,80.8,1.55,0.6,0.132135,0.142611,0.0708483,640.8,100,390.4,175.365,149.1,40.913,19.4,60.3,-1.1,5.436,6702.8,6,5.4,13.1,10.7,16.6,-0.835288,-0.1,3.2,2.5,59.4,45.2,45.9819,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,102.302,101.992,42.997,316.3,60.4426,28.0319,35.37,32.7,40.3,23.7,13.6301,13.5214
2598.433,80.8,1.55,0.6,0.13226,0.142735,0.0710201,640.02,100,390.1,175.643,150.1,39.1356,21.3,59.8,-1.1,5.434,6705.9,6,5.4,13.1,10.7,16.6,-0.833504,-0.1,3.2,2.5,59.6,45.3,45.9819,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,102.075,42.997,316.3,60.9939,27.9694,35.41,32.8,40.5,23.7,13.6197,13.4936
2599.419,80.7,1.55,0.6,0.132432,0.142793,0.0710218,637.79,100,389.3,175.647,148.6,40.8068,19,60.1,-1.1,5.432,6697.9,6,5.4,13.1,10.7,16.7,-0.834493,-0.1,3.2,2.5,59.6,45.2,45.5338,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,102.141,42.997,316.3,60.9426,28.0202,35.41,32.8,40.4,23.7,13.6271,13.5055
2599.307,80.6,1.55,0.6,0.132644,0.143003,0.0710823,634.86,100,387.6,175.283,147.8,39.1362,21.1,60.1,-1.1,5.432,6707.2,6,5.4,13.1,10.8,16.7,-0.834462,-0.1,3.2,2.5,59.5,45.1,44.9821,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.997,316.2,60.4458,27.9709,35.38,32.8,40.4,23.6,13.651,13.4929
2599.647,80.5,1.55,0.6,0.132423,0.142857,0.071027,635.36,100,387.8,174.865,148.4,40.8623,19.7,59.8,-1.1,5.431,6696.1,6,5.4,13.1,10.7,16.7,-0.834092,-0.1,3.2,2.5,59.5,45.1,44.9821,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.997,316.2,60.9824,27.9637,35.49,32.8,40.5,23.7,13.6575,13.4968
2599.671,80.6,1.55,0.7,0.132711,0.143081,0.0711441,633.93,100,387.7,174.714,149,39.086,19.9,60.3,-1.1,5.429,6704.9,6,5.4,13.1,10.7,16.7,-0.83387,-0.1,3.2,2.5,59.6,45.1,44.9821,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.997,316.3,60.9939,27.9968,35.32,32.8,40.4,23.7,13.6722,13.55
2601.292,80.8,1.55,0.7,0.132935,0.143372,0.0711442,633.33,100,388.2,174.866,147.7,40.8573,20.9,59.7,-1.1,5.433,6708.2,6,5.4,13.1,10.7,16.7,-0.833475,-0.1,3.2,2.5,59.7,45,44.9821,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,102.006,101.992,42.997,316.5,60.939,28.0414,35.24,32.7,40.4,23.8,13.6894,13.5945
2599.999,80.7,1.55,0.7,0.132784,0.143286,0.0712047,633.62,100,387.8,174.7,149,39.2227,19.2,60.1,-1,5.431,6696.2,6,5.4,13.1,10.8,16.8,-0.833981,-0.1,3.2,2.5,59.6,45,44.9821,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,102.03,101.992,42.997,316.6,60.0012,27.9902,35.37,32.8,40.4,23.9,13.6907,13.6201
2604.525,80.7,1.55,0.7,0.132642,0.143182,0.0711389,634.74,100,388,174.778,148.5,40.8037,21.1,60,-1.1,5.428,6716.1,6,5.4,13.1,10.8,16.8,-0.835066,-0.1,3.2,2.5,59.5,45,44.9821,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.997,316.7,59.9945,27.9907,35.38,32.8,40.4,24,13.7558,13.6608
2603.668,80.6,1.55,0.7,0.13303,0.143493,0.0712896,631.09,100,386.3,174.726,147.4,39.2175,19.8,59.8,-1.1,5.426,6696.6,6,5.4,13.1,10.7,16.8,-0.8347,-0.1,3.2,2.5,59.4,44.9,44.9821,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.997,316.8,59.9945,27.9818,35.27,32.8,40.5,24,13.7745,13.6735
2606.104,80.7,1.55,0.7,0.132987,0.143516,0.0712278,631.96,100,387.2,174.994,148.9,40.7155,20.2,60.2,-1.1,5.428,6717.3,6,5.4,13.1,10.7,16.8,-0.833605,-0.1,3.2,2.5,59.5,44.8,44.9821,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.997,316.9,60.4018,28.0032,35.31,32.8,40.4,24.1,13.8146,13.7112
2608.063,80.8,1.55,0.7,0.133063,0.143591,0.0712518,635.17,100,388.3,174.669,148.9,39.2999,20.9,59.8,-1.1,5.43,6698.1,6,5.4,13.1,10.7,16.8,-0.8343,-0.1,3.2,2.5,59.5,44.8,44.9877,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.997,317.1,60.4576,28.0569,35.22,32.7,40.3,24.2,13.8718,13.8383
2606.606,80.6,1.55,0.7,0.133016,0.143529,0.0713593,631.94,100,387,174.483,148.1,40.5851,19.5,60.2,-1,5.427,6692,6,5.4,13.1,10.6,16.7,-0.836062,-0.1,3.2,2.5,59.3,44.8,44.9891,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.997,317.3,59.9945,28.053,35.24,32.7,40.3,24.4,13.9096,13.8905
2604.278,80.6,1.55,0.7,0.133368,0.143773,0.0713251,632.16,100,387.1,175.454,147.4,39.4153,21.4,59.9,-1,5.43,6702.4,6,5.4,13.1,10.6,16.7,-0.834659,-0.1,3.2,2.5,59.3,44.7,45.4266,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.997,317.3,60.0337,28.0169,35.31,32.8,40.4,24.5,13.9911,14.0414
2604.782,80.7,1.55,0.7,0.13348,0.143916,0.0711569,635.66,100,388.6,175.354,148.7,40.5751,19.8,59.9,-1,5.432,6695.5,6,5.4,13.1,10.6,16.8,-0.833645,-0.1,3.2,2.5,59.5,44.8,45.9819,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.997,317.5,60.2518,27.9804,35.38,32.8,40.3,24.7,14.0999,14.2082
2611.128,80.8,1.55,0.7,0.133185,0.143701,0.0712352,637.35,100,389.5,175.506,148.9,39.5233,20.6,60.2,-1.1,5.435,6706.7,6,5.4,13.1,10.6,16.8,-0.834758,-0.1,3.2,2.5,59.4,44.9,45.9819,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.997,317.6,59.9945,28.0267,35.44,32.7,40.3,24.7,14.0776,14.2115
2609.347,80.9,1.55,0.7,0.133394,0.143887,0.0712836,637.85,100,389.7,174.877,146.1,40.5353,20.7,59.8,-1,5.436,6693.9,6,5.4,13.1,10.6,16.8,-0.835412,-0.1,3.2,2.5,59.3,44.9,45.9819,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.997,317.8,59.9945,28.0734,35.26,32.7,40.2,24.5,14.0265,14.1167
2609.938,81,1.55,0.8,0.133501,0.144093,0.0713775,641.19,100,391,175.031,148.1,39.5871,19.7,60.2,-1.1,5.438,6702,6,5.4,13.1,10.6,16.8,-0.833777,-0.1,3.2,2.5,59.5,45,45.9819,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.997,317.7,59.9945,28.0246,35.46,32.7,40.3,24.5,14.171,14.3487
2600.937,80.8,1.55,0.8,0.133602,0.144258,0.0715446,638.71,100,389.8,175.755,148.5,40.409,21.2,59.9,-1.1,5.432,6710.7,6,5.4,13.1,10.6,16.8,-0.834032,-0.1,3.2,2.5,59.5,45.1,45.9819,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.997,317.3,59.9945,28.0469,35.33,32.7,40.2,24.8,14.1999,14.2903
2608.095,80.6,1.55,0.8,0.133802,0.144356,0.0716658,634.27,100,387.2,175.805,147,39.5613,19.5,60,-1.1,5.427,6692.3,6,5.4,13.1,10.6,16.9,-0.834361,-0.1,3.2,2.5,59.5,45,45.9819,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.997,316.9,59.9945,28.0477,35.05,32.8,40.3,24.5,13.9993,14.0076
2602.981,80.5,1.55,0.8,0.133807,0.14441,0.0716466,632.99,100,387.2,175.145,147.2,40.3581,21.1,60.1,-1.1,5.429,6715.9,6,5.4,13.1,10.6,16.9,-0.833752,-0.1,3.2,2.5,59.5,45,45.9819,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.997,316.5,59.9945,28.0169,35.3,32.8,40.3,24.5,14.1435,14.2844
2600.319,80.5,1.55,0.8,0.133722,0.144429,0.0716944,633.38,100,387.1,175.106,148.4,39.6862,19.9,59.8,-1.1,5.428,6699.6,6,5.4,13.1,10.6,16.8,-0.832877,-0.1,3.2,2.5,59.6,45,45.9819,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.997,316.3,59.9945,27.961,35.34,32.8,40.4,24.8,14.2718,14.3737
2598.706,80.6,1.55,0.8,0.133611,0.144203,0.0716399,633.19,100,387.5,174.567,147.3,40.2661,20.3,60.2,-1.2,5.431,6718.4,6,5.4,13.1,10.6,16.8,-0.83219,-0.1,3.2,2.5,59.7,45,45.9819,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.997,316.1,59.9945,28.0438,35.18,32.8,40.3,24.5,14.0396,13.9854
2596.405,80.4,1.55,0.8,0.133283,0.143908,0.0717084,632.28,100,386.3,175.044,147.8,39.8091,20.4,59.7,-1.1,5.427,6717,6,5.4,13.1,10.6,16.7,-0.832367,-0.1,3.2,2.5,59.7,44.9,45.9819,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.997,315.8,59.9945,27.9676,35.41,32.8,40.4,24.1,13.7254,13.5809
2600.789,80.4,1.55,0.8,0.133186,0.143803,0.0716503,630.73,100,386.1,174.248,146.7,39.9962,19.6,60.3,-1.2,5.428,6718.6,6,5.4,13.1,10.6,16.7,-0.833669,-0.1,3.2,2.5,59.6,44.9,45.9819,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.7685,315.6,59.9945,28.0191,35.28,32.8,40.4,23.8,13.6037,13.4158
2600.077,80.6,1.55,0.8,0.133093,0.143634,0.0715928,630.32,100,386,174.376,148,40.0945,21.1,59.8,-1.1,5.43,6719.3,6,5.4,13.1,10.5,16.8,-0.833646,-0.1,3.2,2.5,59.5,44.9,45.9819,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.9669,315.4,60.0356,28.0544,35.21,32.8,40.4,23.9,13.6472,13.5023
2599.094,80.6,1.55,0.8,0.13318,0.143785,0.0715022,630.98,100,386.7,175.308,148,39.7561,19.2,60.2,-1.2,5.429,6709.6,6,5.4,13.1,10.6,16.8,-0.832832,-0.1,3.2,2.5,59.7,44.9,45.9819,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.997,315.2,60.1038,28.0049,35.3,32.8,40.4,23.9,13.6486,13.48
2610.049,80.5,1.55,0.8,0.13298,0.143611,0.0715097,628.94,100,385.3,174.666,147.8,40.2448,21.3,59.9,-1.2,5.425,6722.9,6,5.4,13.1,10.5,16.8,-0.833367,-0.1,3.2,2.5,59.6,44.9,45.9819,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.997,315.2,59.9945,27.9693,35.47,32.9,40.5,23.9,13.5807,13.3758
2608.918,80.5,1.55,0.8,0.1334,0.143937,0.0714204,627.85,100,385.2,174.913,147.7,39.6445,19.4,59.9,-1.2,5.427,6702.4,6,5.4,13.1,10.5,16.8,-0.83261,-0.1,3.2,2.5,59.6,44.8,45.9819,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.997,315.3,59.9945,28.0293,35.29,32.8,40.4,23.9,13.6001,13.4199
2612.62,80.5,1.55,0.8,0.133908,0.144419,0.0715617,627.01,100,384.4,175.412,147.2,40.479,20.9,60.1,-1.2,5.426,6724.2,6,5.4,13.1,10.5,16.8,-0.831924,-0.1,3.2,2.5,59.6,44.7,45.9399,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.997,315.6,59.9945,27.9516,35.37,32.9,40.4,24.2,13.8168,13.7753
2607.328,80.5,1.55,0.8,0.134008,0.144522,0.0714794,627.69,100,385.1,175.664,147.7,39.4397,20.3,59.8,-1.2,5.428,6710.2,6,5.4,13.1,10.5,16.8,-0.830934,-0.1,3.2,2.5,59.7,44.6,45.0231,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.9839,316,60.629,27.9463,35.43,32.9,40.4,24.4,13.9778,13.9257
2606.217,80.6,1.55,0.8,0.134105,0.144594,0.071481,628.87,100,386,175.209,147.5,40.6107,20.1,60.3,-1.2,5.431,6716.9,6,5.4,13.1,10.5,16.8,-0.830644,-0.1,3.2,2.5,59.8,44.6,44.9821,66.9743,49.9779,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.5817,316.3,60.9939,28.0347,35.2,32.8,40.3,24.3,13.968,13.9698
2601.11,80.6,1.55,0.9,0.134177,0.144719,0.0715143,627.97,100,385.7,175.024,146.5,39.354,21.1,59.7,-1.2,5.432,6723,6,5.4,13.1,10.5,16.9,-0.830449,-0.1,3.2,2.5,59.7,44.6,44.9821,66.9743,49.8673,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,41.9904,316.5,60.9939,27.9966,35.41,32.8,40.5,24.3,13.9973,13.9942
2598.158,80.7,1.55,0.9,0.134706,0.145173,0.071364,633.21,100,387.4,175.195,148.8,40.765,19.4,60.2,-1.2,5.432,6712,6,5.4,13.1,10.5,16.9,-0.829414,-0.1,3.2,2.5,59.9,44.7,44.9821,66.9743,49.1942,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.3357,316.8,60.9144,28.0688,35.19,32.7,40.3,24.4,14.074,14.2157
2601.039,80.5,1.55,0.9,0.134556,0.145068,0.0715177,629.78,100,386.1,174.879,147.7,39.1705,21.3,59.9,-1.2,5.427,6723.4,6,5.4,13.1,10.4,16.8,-0.831955,-0.1,3.2,2.5,59.7,44.7,44.9821,66.9743,49.5217,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.9936,317,60.0023,27.9854,35.27,32.8,40.4,24.6,14.1223,14.1562
2601.346,80.7,1.55,0.9,0.133956,0.144568,0.071469,632.66,100,387.5,173.799,147.9,40.866,19.6,60,-1.1,5.434,6712.5,6,5.4,13.1,10.4,16.7,-0.832582,-0.1,3.2,2.5,59.6,44.6,44.9821,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,42.9071,317.5,59.9945,28.0148,35.39,32.7,40.4,24.6,14.1416,14.1941
2603.506,80.7,1.55,0.9,0.133975,0.144577,0.0713691,634.31,100,387.8,175.114,148.6,39.1997,20.6,60.2,-1.2,5.432,6717.2,6,5.4,13.1,10.5,16.7,-0.83285,-0.1,3.2,2.5,59.6,44.7,44.9821,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.546,42.5202,317.6,59.9945,28.041,35.35,32.7,40.3,24.4,13.9382,13.8922
2606.778,80.7,1.55,0.9,0.133641,0.144251,0.0713148,634.2,100,387.5,175.054,148,40.8826,20.5,59.7,-1.1,5.431,6707.1,6,5.4,13.1,10.5,16.7,-0.833348,-0.1,3.2,2.5,59.5,44.7,44.9821,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,100.996,42.0155,316.9,59.9945,28.094,35.33,32.7,40.2,24.3,13.8682,13.8039
2611.171,80.7,1.55,0.9,0.133226,0.14392,0.0712687,632.05,100,387.2,174.198,147.7,39.0263,19.7,60.2,-1.1,5.434,6711.8,6,5.4,13.1,10.5,16.7,-0.832589,-0.1,3.2,2.5,59.6,44.7,44.9821,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.002,41.99,315.2,59.9945,28.0593,35.49,32.9,40.4,24.6,14.0695,14.0944
2612.409,80.8,1.55,0.9,0.132909,0.143622,0.0710963,635.04,100,388.5,174.423,149.3,41.0206,21.2,59.8,-1.1,5.437,6716.7,6,5.4,13.1,10.5,16.6,-0.830445,-0.1,3.2,2.5,59.8,44.7,44.9821,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,100.993,41.99,313.8,60.1864,28.0878,35.33,32.8,40.3,24.5,14.0505,14.0265
2604.905,80.9,1.55,0.9,0.132511,0.143314,0.0709687,637.41,100,389.7,175.169,150.9,39.0333,19.4,60,-1.1,5.439,6699.2,6,5.4,13.1,10.5,16.7,-0.829484,-0.1,3.2,2.5,59.9,44.8,44.9821,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.088,41.99,312.5,60.0745,28.0936,35.39,32.8,40.4,24.2,13.7615,13.6988
2605.183,81,1.55,0.9,0.13214,0.143069,0.0710345,637.27,100,390.2,175.669,150.7,40.9114,21,60.1,-1.1,5.441,6714.2,6,5.4,13.1,10.5,16.7,-0.829843,-0.1,3.2,2.5,60,44.8,44.9821,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.307,41.99,311.9,60.1308,28.042,35.47,32.8,40.3,24.3,13.8358,13.8107
2601.028,80.9,1.55,0.9,0.132206,0.143056,0.0711212,639.05,100,390.1,175.829,150,39.1331,20.2,59.8,-1.1,5.438,6696.4,6,5.4,13.1,10.6,16.7,-0.829967,-0.1,3.2,2.5,59.9,44.8,44.9821,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,100.994,41.99,311.9,59.9945,28.0876,35.5,32.8,40.4,24.5,14.0294,14.0811
2604.222,80.8,1.55,0.9,0.132368,0.143129,0.0712145,637.45,100,389,175.463,150.8,40.9092,20,60.3,-1.1,5.434,6712.4,6,5.4,13.1,10.6,16.7,-0.830698,-0.1,3.2,2.5,59.9,44.9,44.9821,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,100.993,41.99,312,59.9945,28.05,35.4,32.9,40.4,24.6,14.032,14.0879
2604.272,80.6,1.55,0.9,0.132504,0.143348,0.07135,633.45,100,387.1,175.497,150.8,39.0187,21,59.8,-1,5.432,6714.6,6,5.4,13.1,10.6,16.7,-0.830357,-0.1,3.2,2.5,59.9,44.9,45.4788,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,100.996,41.9951,312.2,59.9945,27.9955,35.49,32.9,40.5,24.4,13.8449,13.8172
2599.67,80.7,1.55,0.9,0.132955,0.14373,0.0714084,631.53,100,386.9,174.573,149,40.9229,19.6,60.1,-1.1,5.433,6710.1,6,5.4,13.1,10.6,16.7,-0.829083,-0.1,3.2,2.5,60,44.8,45.0903,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.323,42.0167,312.4,60.5691,28.0257,35.43,32.9,40.3,24.7,14.1313,14.2643
2602.207,80.8,1.55,0.9,0.133067,0.143905,0.0713982,633.52,100,387.6,174.226,150.3,39.1331,21.3,60,-1.2,5.437,6726.3,6,5.4,13.1,10.6,16.7,-0.827143,-0.1,3.2,2.5,60.2,44.8,44.9821,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.788,101.989,41.9904,312.4,60.993,28.0536,35.47,32.8,40.3,24.8,14.2389,14.3414
2602.396,80.8,1.55,0.9,0.132546,0.143424,0.0714384,631.96,100,387.8,174.644,150.1,40.765,19.5,59.9,-1.2,5.439,6704.4,6,5.4,13.1,10.7,16.8,-0.827171,-0.1,3.2,2.5,60.2,44.8,44.9821,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.938,101.992,41.99,312.3,60.9939,28.0168,35.51,32.9,40.4,24.3,13.9314,13.9113
2603.826,81,1.55,0.9,0.132394,0.143356,0.0714729,632.95,100,388.2,174.637,148.1,39.2788,20.7,60.2,-1.1,5.44,6726.3,6,5.4,13.1,10.7,16.8,-0.828349,-0.1,3.2,2.5,60.1,44.7,44.9821,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,41.99,312.3,60.9939,28.0821,35.43,32.8,40.4,24,13.8055,13.8288
2607.137,80.8,1.55,0.9,0.132524,0.143484,0.07145,634.46,100,388.3,175.728,149.7,40.7356,20.3,59.8,-1.1,5.436,6713.2,6,5.4,13.1,10.6,16.8,-0.828555,-0.1,3.2,2.5,60,44.8,44.9821,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,41.99,312.6,60.9938,28.0205,35.55,32.9,40.4,24,13.7121,13.6724
2611.035,80.7,1.55,0.9,0.132854,0.143792,0.0714741,633.74,100,387.7,175.287,149.2,39.3252,19.8,60.3,-1.2,5.433,6714.9,6,5.4,13.1,10.6,16.8,-0.829172,-0.1,3.2,2.5,59.9,44.7,44.9821,66.9743,49.9814,48.9815,59.9776,75.9708,59.9776,60.9752,70.9715,68.9741,51.9788,101.992,101.992,41.99,313,60.894,28.0494,35.47,32.8,40.4,24.1,13.7658,13.7265
